x, y, cost, index, parent_index;
163.975491, 2.500290, 190.596085, 10588, 1448;
150.802673, -1.951989, 176.912679, 10589, 4176;
162.317182, -1.879709, 188.923229, 10590, 3547;
122.176427, 0.707830, 148.044842, 10591, 1263;
182.678289, -1.186160, 209.432687, 10592, 6849;
161.195170, 8.699749, 194.553405, 10593, 9045;
82.090098, 1.398898, 107.499646, 10594, 10504;
164.695777, 0.346666, 191.104020, 10595, 2569;
164.394416, 7.404466, 194.163680, 10596, 4677;
39.045300, -1.007337, 73.452828, 10597, 9462;
161.693102, -18.085419, 204.036873, 10598, 9984;
5.294612, 21.721935, 9.468007, 10599, 4651;
20.112097, 14.016716, 7.296572, 10600, 1602;
3.655224, 16.845645, 10.411592, 10601, 10090;
162.735818, -0.578140, 188.996391, 10602, 8953;
7.471799, 0.978266, 26.946540, 10603, 10234;
14.001411, 19.138945, 1.138946, 10604, 0;
-1.720008, -1.658966, 27.622125, 10605, 6860;
182.198908, 1.602473, 208.948974, 10606, 9596;
61.083113, -9.771235, 83.619561, 10607, 8602;
23.357538, 20.426511, 9.670427, 10608, 193;
13.827367, 0.949070, 33.288808, 10609, 8708;
39.094881, -7.549483, 61.189400, 10610, 9667;
-8.352678, 0.150459, 30.263325, 10611, 8784;
12.957064, -0.049686, 32.527368, 10612, 7985;
73.492157, -9.540554, 96.061392, 10613, 10406;
64.369445, -9.229078, 86.880728, 10614, 9841;
-3.815772, 3.698744, 23.840255, 10615, 9817;
127.807225, -0.881807, 153.655493, 10616, 3933;
93.411935, -1.574561, 119.068012, 10617, 1301;
89.027994, -0.405271, 114.028879, 10618, 7263;
162.206065, 12.917667, 198.793450, 10619, 9716;
20.063996, 20.918621, 6.732148, 10620, 8769;
21.305845, 19.798147, 7.524158, 10621, 6815;
126.130160, -0.642666, 151.975455, 10622, 10521;
8.180699, -1.340870, 28.579745, 10623, 7002;
30.896918, -1.119971, 50.592733, 10624, 2066;
-1.235701, 0.712703, 25.226474, 10625, 9796;
8.761959, 20.789302, 5.936635, 10626, 11;
70.135324, -7.568468, 92.574620, 10627, 3518;
161.760909, -0.172062, 187.990224, 10628, 4194;
32.593460, 0.166057, 57.476960, 10629, 9759;
95.756696, 0.604924, 121.013000, 10630, 5797;
1.447335, -0.891488, 26.120407, 10631, 8318;
32.154793, 0.883647, 56.632414, 10632, 359;
74.253895, 1.961266, 103.133410, 10633, 2921;
69.382673, 0.047845, 108.754659, 10634, 5641;
189.045145, 1.716513, 215.767359, 10635, 3958;
1.637944, 0.920192, 24.302172, 10636, 543;
9.770995, 15.452457, 4.937263, 10637, 8774;
12.379434, 1.175979, 31.793541, 10638, 2807;
110.685635, 1.884981, 136.513106, 10639, 4183;
40.591966, -8.774776, 62.846479, 10640, 9052;
79.840398, -1.928047, 104.628736, 10641, 1532;
85.572193, 0.299635, 110.589573, 10642, 1069;
8.222862, 15.020897, 6.505295, 10643, 3288;
3.589660, 20.534152, 10.721413, 10644, 1828;
59.963685, -7.221954, 82.347498, 10645, 3508;
162.429484, 7.738556, 193.696139, 10646, 10447;
121.394513, 1.728860, 147.369831, 10647, 10276;
0.118499, 21.854227, 14.409140, 10648, 1298;
50.465103, -6.029148, 72.718137, 10649, 5549;
15.903365, 21.106837, 3.643577, 10650, 6752;
136.660488, -1.730407, 162.560314, 10651, 10226;
41.077231, -0.443188, 79.859869, 10652, 8799;
2.224727, 2.666444, 22.490328, 10653, 9532;
2.201291, 17.318886, 11.821003, 10654, 2395;
73.705825, -4.146464, 97.260186, 10655, 9736;
164.788148, 0.593418, 191.112852, 10656, 4229;
27.016243, 0.755753, 46.557791, 10657, 2661;
34.824743, 1.827403, 60.839110, 10658, 9242;
99.567288, 1.992429, 125.030624, 10659, 1249;
124.865531, -0.975222, 150.700219, 10660, 9398;
-3.145934, 21.563865, 17.519737, 10661, 7586;
-9.467764, 0.889667, 31.192421, 10662, 10286;
2.338993, -0.432707, 25.570404, 10663, 9929;
23.640410, 20.803512, 10.044114, 10664, 5945;
152.225035, 0.433197, 178.218269, 10665, 8553;
81.206273, -1.334708, 106.008399, 10666, 582;
14.120206, 14.534664, 3.468517, 10667, 7656;
161.108086, 16.129216, 202.018808, 10668, 4835;
190.545681, 1.292755, 217.287071, 10669, 5343;
30.528559, 1.879243, 50.053016, 10670, 7154;
164.321034, -4.513750, 191.847611, 10671, 948;
66.032782, -9.190825, 88.541106, 10672, 9481;
15.548801, -1.840944, 35.540768, 10673, 7667;
-1.563529, 9.388307, 18.072921, 10674, 7781;
121.257870, 0.094699, 147.100458, 10675, 3851;
162.407684, 17.397519, 203.273055, 10676, 10532;
46.276640, -6.573933, 68.495929, 10677, 10508;
2.675423, 6.674105, 18.457065, 10678, 4250;
161.402398, 1.035320, 187.761193, 10679, 5246;
52.396038, 1.200919, 116.279256, 10680, 4942;
14.701181, 16.163571, 1.965738, 10681, 0;
11.619061, 20.170264, 3.223169, 10682, 3108;
-3.956241, 4.261270, 23.480417, 10683, 8747;
9.940848, 0.481774, 29.459240, 10684, 6798;
30.176224, -9.242496, 55.604948, 10685, 5184;
31.770940, 0.754345, 51.313578, 10686, 454;
16.266519, 14.147517, 4.470185, 10687, 2900;
62.123042, -8.772201, 84.513871, 10688, 7486;
154.685638, 0.579681, 180.680530, 10689, 10552;
163.650479, -1.057466, 190.029037, 10690, 10602;
162.793513, 1.032571, 189.117160, 10691, 9866;
35.143904, -0.449087, 61.618427, 10692, 1492;
-3.068181, 17.651505, 17.077543, 10693, 3731;
162.519355, 12.214704, 198.138578, 10694, 751;
92.257881, -0.446636, 117.259129, 10695, 1082;
19.118042, 21.499063, 6.200247, 10696, 1526;
72.497854, -7.448677, 94.938236, 10697, 8138;
162.730928, -16.241957, 202.274162, 10698, 956;
164.320281, -4.541422, 191.861957, 10699, 948;
146.510485, 0.126299, 172.490872, 10700, 10253;
62.986710, -9.559527, 85.527893, 10701, 3448;
66.053442, -0.637553, 117.807490, 10702, 1474;
50.278402, 1.409227, 110.980712, 10703, 9851;
-3.417791, -1.497518, 28.136555, 10704, 9092;
68.363032, 1.476327, 114.365043, 10705, 6459;
-1.249703, 4.561376, 21.756604, 10706, 7190;
130.715547, 0.024902, 156.605228, 10707, 5110;
163.525152, -6.485420, 192.833519, 10708, 3348;
-3.030897, 13.349029, 17.662593, 10709, 6042;
11.064688, 16.064074, 3.517471, 10710, 10465;
187.928354, 1.684250, 214.634894, 10711, 9030;
69.591983, -0.233414, 107.878102, 10712, 5202;
136.172968, -1.173568, 162.050670, 10713, 4219;
8.912593, 1.217180, 28.340896, 10714, 10234;
56.956223, -0.601580, 128.134732, 10715, 10345;
29.491929, 1.320350, 49.018297, 10716, 3790;
15.894761, 14.936170, 3.602611, 10717, 1447;
15.848515, 21.642092, 4.084446, 10718, 685;
29.274522, -0.756269, 48.934687, 10719, 279;
44.875916, -6.614648, 67.064399, 10720, 4174;
81.525223, -1.029933, 106.449554, 10721, 10666;
73.926310, -6.037966, 96.417941, 10722, 9736;
175.159664, 0.391411, 201.796109, 10723, 10198;
21.476863, 21.386915, 8.209175, 10724, 2917;
46.507775, -9.015180, 68.807819, 10725, 2363;
162.998490, 12.314979, 198.296546, 10726, 4639;
98.333479, 0.750590, 123.590570, 10727, 10410;
107.766774, -0.552709, 133.397384, 10728, 4109;
5.709054, 16.860247, 8.370789, 10729, 9212;
160.688545, -6.702436, 192.681687, 10730, 2313;
81.522878, -1.756039, 106.319986, 10731, 10641;
7.690667, 1.613063, 27.084690, 10732, 10217;
-7.595106, -0.754324, 29.971518, 10733, 7385;
132.022207, 1.799959, 157.968588, 10734, 10092;
40.474751, -8.491436, 62.671021, 10735, 8036;
57.097290, 1.378573, 130.508272, 10736, 3400;
120.695981, 1.952558, 146.759653, 10737, 8327;
154.554324, -1.274401, 180.726301, 10738, 3158;
181.148297, 0.655479, 207.796531, 10739, 6713;
1.289585, 1.836175, 23.451861, 10740, 8316;
57.024700, -6.969980, 79.429586, 10741, 3833;
55.741333, -0.490903, 124.770840, 10742, 2602;
68.446646, -0.090209, 112.550090, 10743, 647;
71.967605, 0.587040, 104.378320, 10744, 5641;
173.148868, 1.475941, 199.839220, 10745, 9845;
19.665827, 16.998397, 5.753988, 10746, 1524;
14.641437, 1.423304, 34.069025, 10747, 10638;
62.126777, -8.706223, 84.513524, 10748, 7486;
9.135937, 15.519155, 5.466315, 10749, 173;
2.584073, 21.800922, 12.034962, 10750, 8971;
75.691527, -1.484793, 100.581395, 10751, 4090;
7.428591, 14.525853, 7.438433, 10752, 10071;
128.958856, 0.920098, 154.872018, 10753, 1817;
158.081004, -0.472237, 184.182535, 10754, 8826;
26.324486, 0.787895, 45.863963, 10755, 7749;
125.689496, -1.773646, 151.508574, 10756, 7458;
95.666123, 0.461907, 120.790150, 10757, 7246;
162.480032, -14.735449, 200.752958, 10758, 8952;
0.717867, 4.984187, 20.544692, 10759, 1014;
161.432765, -8.010919, 193.948011, 10760, 10390;
58.653036, -0.279915, 133.528852, 10761, 10742;
-0.649082, 12.714481, 15.574390, 10762, 5216;
162.620438, 14.528455, 200.437650, 10763, 7772;
28.899300, -1.733179, 48.725762, 10764, 8970;
0.478512, 17.463024, 13.539056, 10765, 7063;
107.364901, -1.181837, 132.799592, 10766, 2971;
49.282985, 1.645392, 109.279451, 10767, 4126;
47.831243, -7.201514, 70.075136, 10768, 1561;
48.984834, -1.942055, 103.925497, 10769, 3832;
22.789753, 14.505369, 9.462013, 10770, 7231;
54.477621, -7.916171, 76.823641, 10771, 10409;
31.811943, -2.891167, 51.814861, 10772, 6912;
3.353377, 17.910476, 10.649093, 10773, 96;
33.448509, -1.937839, 56.489280, 10774, 10208;
3.292820, -0.220120, 25.320833, 10775, 8072;
105.076345, 0.504003, 130.743031, 10776, 4467;
32.208387, -9.198678, 56.250936, 10777, 10206;
3.827118, 14.412166, 10.787253, 10778, 2100;
0.322629, 20.919353, 13.988596, 10779, 3522;
78.813169, -0.871718, 103.715619, 10780, 2335;
81.366769, 1.153374, 106.737847, 10781, 10504;
29.846755, -1.013931, 49.540226, 10782, 9063;
-1.581873, 8.622894, 18.616643, 10783, 717;
126.092633, 1.735047, 152.045463, 10784, 6170;
20.145078, 17.801004, 6.149924, 10785, 7728;
141.868266, 0.910020, 167.847793, 10786, 793;
15.128258, -1.445083, 35.011448, 10787, 7848;
18.505209, 0.759762, 37.971970, 10788, 3767;
1.000831, 20.781143, 13.296518, 10789, 3522;
73.659099, -2.305302, 98.876002, 10790, 2778;
9.309363, -1.778032, 29.766242, 10791, 743;
39.368058, -0.777205, 74.429533, 10792, 9780;
5.035637, 18.071541, 8.967084, 10793, 9042;
139.766762, 1.291882, 165.716004, 10794, 7059;
-2.738297, 12.924327, 17.503076, 10795, 1423;
67.266836, -8.617300, 89.654582, 10796, 6673;
30.765758, 1.770804, 50.291484, 10797, 8604;
93.864106, -1.494247, 118.986712, 10798, 6229;
161.586220, 8.783545, 194.617188, 10799, 9045;
59.663111, -8.052738, 82.011064, 10800, 4006;
161.514515, 1.469996, 187.980821, 10801, 10359;
126.714458, 0.225880, 152.559274, 10802, 522;
-0.810980, 12.558472, 15.781463, 10803, 6879;
-1.323121, 12.394542, 16.317955, 10804, 6879;
29.380440, -7.229032, 53.448944, 10805, 10568;
173.547279, 0.735054, 200.240925, 10806, 10198;
162.179794, 19.429639, 205.285084, 10807, 2010;
160.619162, -1.133572, 186.805436, 10808, 10754;
-1.569489, 6.625122, 20.154996, 10809, 3912;
38.301080, -8.002958, 60.442567, 10810, 9783;
166.075542, 1.330621, 192.412989, 10811, 1157;
29.600172, -8.092153, 54.339596, 10812, 10805;
161.480731, -7.633677, 193.576119, 10813, 8374;
163.439609, -14.146436, 200.299447, 10814, 1803;
95.644999, 0.001736, 120.675830, 10815, 781;
77.788437, 1.876834, 104.538729, 10816, 5159;
39.203214, -0.909101, 74.122314, 10817, 2263;
144.534881, -0.344231, 170.510929, 10818, 9968;
59.999251, -6.361549, 82.450051, 10819, 6548;
89.211004, -0.238316, 114.226347, 10820, 3900;
157.189791, -0.465534, 183.211045, 10821, 3628;
-0.841339, 14.826417, 15.178308, 10822, 9445;
173.577577, -1.329159, 200.077153, 10823, 5506;
75.539042, -1.440618, 100.528616, 10824, 5650;
71.981431, -0.600354, 105.317431, 10825, 10306;
172.375954, 1.868423, 199.080211, 10826, 9511;
43.774895, -9.938140, 66.235648, 10827, 1332;
121.479721, 0.747431, 147.335326, 10828, 757;
22.626405, 15.974095, 8.861644, 10829, 4540;
160.563036, 0.394941, 186.693063, 10830, 2242;
4.514258, 20.742542, 9.876254, 10831, 4456;
9.488736, -0.544331, 29.345627, 10832, 8481;
7.724080, 18.341645, 6.285956, 10833, 9593;
60.098726, 1.676264, 138.717317, 10834, 9399;
36.862623, -6.092864, 59.102618, 10835, 7470;
9.839864, 14.179006, 5.649049, 10836, 9543;
17.200051, 14.909184, 4.449025, 10837, 8718;
188.470045, -0.364008, 215.241474, 10838, 10290;
6.579798, 17.286388, 7.457308, 10839, 10287;
161.807166, 9.796464, 195.647835, 10840, 738;
11.666882, 17.390250, 2.411480, 10841, 0;
182.703144, -0.914793, 209.429025, 10842, 7989;
17.152738, 0.168619, 36.645160, 10843, 6664;
49.180022, -6.624825, 71.369396, 10844, 5870;
18.349060, 18.289082, 4.358663, 10845, 6256;
-4.060234, 0.613011, 26.570856, 10846, 8996;
164.876149, 1.073995, 191.059310, 10847, 9396;
-0.849375, 1.861888, 24.015722, 10848, 9796;
110.332407, -1.882145, 135.848793, 10849, 10482;
16.600776, 0.868059, 36.028936, 10850, 9684;
95.696269, 0.091580, 120.739601, 10851, 781;
0.233883, 13.187997, 14.583465, 10852, 6862;
10.524654, 17.360703, 3.533660, 10853, 8026;
177.170317, 0.769122, 203.825177, 10854, 5415;
76.592972, -1.316167, 101.286550, 10855, 9741;
68.012952, -1.212929, 112.115882, 10856, 10337;
166.363463, -1.600616, 192.584398, 10857, 1199;
150.262420, -1.867891, 176.365962, 10858, 4176;
158.862914, 1.751838, 185.019358, 10859, 5840;
96.942813, -1.819124, 122.085591, 10860, 3211;
7.848509, 1.642637, 27.238925, 10861, 10217;
131.597193, 0.917239, 157.492060, 10862, 4682;
160.510927, -6.502502, 192.331033, 10863, 832;
28.525578, 1.950497, 48.050047, 10864, 9467;
-1.498231, 20.314316, 15.674676, 10865, 5475;
188.069499, 1.164167, 214.736239, 10866, 1900;
35.494389, -0.548327, 63.038706, 10867, 7504;
163.562040, -0.564950, 189.665109, 10868, 3922;
14.526303, 20.317080, 2.376101, 10869, 0;
130.038979, -1.163046, 155.878394, 10870, 9291;
62.247921, -1.006875, 134.317508, 10871, 422;
75.595240, -4.396362, 98.534222, 10872, 4479;
1.149318, 16.906653, 12.901177, 10873, 4191;
163.106590, 6.100928, 192.404193, 10874, 5052;
184.761614, -1.608383, 211.558367, 10875, 10592;
1.939926, 19.672808, 12.177319, 10876, 8483;
-0.220208, 10.822524, 16.122052, 10877, 9450;
169.167317, -0.292556, 195.277444, 10878, 950;
162.281988, -12.275044, 198.272249, 10879, 1566;
9.301109, 17.376832, 4.742380, 10880, 4910;
104.505765, -0.147976, 130.221256, 10881, 10294;
1.681548, 20.190892, 12.514500, 10882, 3091;
61.683593, 0.443448, 134.211106, 10883, 422;
76.706316, -0.614388, 101.895052, 10884, 8195;
8.250895, 1.748202, 27.638822, 10885, 10217;
113.036870, 0.079593, 138.706467, 10886, 10064;
16.868611, 19.069419, 3.062848, 10887, 2929;
32.114742, -9.701087, 56.648740, 10888, 10206;
69.738772, -7.449217, 92.178024, 10889, 9908;
9.329860, 1.222402, 28.758037, 10890, 10234;
135.455299, 0.411948, 161.363449, 10891, 10565;
78.978375, 1.954486, 105.325213, 10892, 2168;
19.088968, 20.785438, 5.811702, 10893, 8769;
73.780703, -5.665335, 96.364955, 10894, 9736;
118.957332, 1.248472, 144.889105, 10895, 10114;
13.245418, 14.324535, 3.752124, 10896, 1063;
-1.030112, 15.405173, 15.253493, 10897, 8250;
56.565028, -6.373612, 79.027880, 10898, 5917;
104.558166, -1.047864, 130.029461, 10899, 10524;
143.680657, -0.309810, 169.658995, 10900, 9968;
39.287284, -7.779674, 61.392943, 10901, 7433;
30.447929, 0.868836, 49.984832, 10902, 9492;
67.110674, -7.725236, 89.553134, 10903, 3959;
21.454442, 19.304806, 7.572683, 10904, 6111;
29.540160, -5.056254, 51.373658, 10905, 2697;
16.186512, 18.041604, 2.186908, 10906, 0;
186.167303, 1.994148, 212.936653, 10907, 6193;
161.426526, -6.585198, 192.332434, 10908, 832;
191.135763, -0.269702, 217.902952, 10909, 7072;
3.475142, -0.376064, 25.474803, 10910, 9982;
52.687142, 1.997111, 118.130384, 10911, 679;
183.075030, 1.975771, 209.886741, 10912, 6107;
-1.309112, -0.204250, 26.112520, 10913, 10175;
11.715762, 0.785640, 31.171544, 10914, 10325;
29.634508, -0.712053, 49.283802, 10915, 279;
166.646524, 1.061086, 192.829732, 10916, 10847;
6.651924, -1.468321, 27.551665, 10917, 8731;
110.788238, 0.043421, 136.436047, 10918, 10351;
2.033086, 10.701443, 14.784764, 10919, 26;
67.351116, -6.495879, 89.788006, 10920, 10472;
158.589312, -0.258810, 184.625751, 10921, 10821;
40.433583, -8.243496, 62.588592, 10922, 10810;
6.432418, 15.268721, 8.045803, 10923, 4226;
46.109477, -9.435686, 68.404611, 10924, 1974;
163.465053, 7.303936, 193.659472, 10925, 10874;
2.947640, 20.205627, 11.270456, 10926, 818;
40.889657, -9.717621, 63.424324, 10927, 8103;
33.107184, -8.426245, 56.075945, 10928, 4162;
118.218167, 1.614288, 144.159726, 10929, 9407;
68.984188, -6.056453, 91.459064, 10930, 5189;
156.756024, 1.744391, 182.897890, 10931, 961;
3.493593, 17.689910, 10.512710, 10932, 96;
161.598916, 1.322035, 187.759328, 10933, 2875;
177.807326, 0.763355, 204.460270, 10934, 5415;
163.412734, -4.533958, 191.136043, 10935, 4182;
30.095996, -2.271576, 50.001852, 10936, 7899;
2.689706, -1.341899, 26.461205, 10937, 5169;
7.119841, 14.881311, 7.554134, 10938, 8542;
18.191905, 17.721492, 4.201219, 10939, 10047;
19.414201, 16.806125, 5.544390, 10940, 1088;
-3.792834, 9.081807, 20.039353, 10941, 8733;
23.915523, 21.411430, 10.489247, 10942, 10505;
70.190728, -6.413329, 92.627552, 10943, 5301;
41.917515, -8.074610, 64.039658, 10944, 10901;
122.315947, 1.950968, 148.271859, 10945, 3353;
143.459928, -1.179631, 169.421132, 10946, 5789;
5.700360, -1.942430, 27.468476, 10947, 9205;
-3.728793, -1.946034, 28.676482, 10948, 8100;
137.002690, -0.789138, 162.882854, 10949, 10149;
6.480294, 17.386187, 7.547260, 10950, 10449;
163.698283, 0.185862, 189.754681, 10951, 4293;
18.157882, 18.147010, 4.161093, 10952, 10906;
163.601472, -11.404694, 197.620031, 10953, 10073;
0.525063, 6.042050, 19.625522, 10954, 3168;
107.869272, 0.972485, 133.574977, 10955, 10776;
88.286215, -0.980858, 113.262722, 10956, 741;
72.870619, -6.726110, 95.301820, 10957, 10421;
71.001186, 1.866857, 108.867409, 10958, 5641;
160.937490, -10.773023, 196.549724, 10959, 2621;
161.081496, 16.834643, 202.723466, 10960, 3497;
70.846253, -9.811047, 93.399892, 10961, 8830;
57.439499, -9.544735, 79.805158, 10962, 9975;
173.233846, 0.043647, 199.359905, 10963, 1629;
17.295909, 1.150796, 36.710237, 10964, 6175;
21.993164, 1.549183, 41.424604, 10965, 9562;
185.548989, 1.860987, 212.309068, 10966, 5430;
162.218347, 18.430807, 204.287806, 10967, 1006;
7.883228, 1.147827, 27.316027, 10968, 10234;
4.601528, -1.741837, 26.931254, 10969, 3012;
81.765409, 0.405161, 106.738876, 10970, 7327;
140.906142, -0.297463, 166.817235, 10971, 3234;
65.816357, -0.610145, 118.519733, 10972, 1474;
150.507045, -1.373511, 176.604279, 10973, 3633;
75.828635, -8.454105, 98.299653, 10974, 9539;
61.952469, -0.665552, 134.461442, 10975, 422;
162.285036, -17.672086, 203.653622, 10976, 972;
39.214887, 0.261318, 74.006267, 10977, 3212;
178.460186, -0.787999, 204.680176, 10978, 4897;
62.365339, -1.533237, 135.170359, 10979, 422;
11.844045, 20.847358, 3.571919, 10980, 5225;
117.282397, -1.384950, 143.081475, 10981, 4023;
144.525298, 1.940834, 170.472261, 10982, 5513;
160.887938, 12.247473, 198.117900, 10983, 3099;
116.009210, 0.344980, 141.669134, 10984, 10886;
-2.498457, -0.661316, 26.980295, 10985, 3826;
82.936560, -1.463040, 107.743439, 10986, 10666;
18.809502, 21.487826, 5.941096, 10987, 8230;
15.257525, 16.794647, 1.741909, 10988, 0;
67.913684, -7.903658, 90.360319, 10989, 4952;
66.085392, -9.599775, 88.561794, 10990, 10614;
163.064040, 19.897169, 205.825446, 10991, 4610;
48.099567, -8.461621, 70.390504, 10992, 10256;
2.870116, -0.559204, 25.669350, 10993, 5169;
147.395055, 0.174171, 173.376736, 10994, 10700;
18.734011, 16.278090, 5.038156, 10995, 1662;
58.690314, -6.278014, 81.155315, 10996, 10898;
68.151843, 0.786853, 114.688250, 10997, 9426;
68.437563, -9.761758, 90.919536, 10998, 10990;
62.457828, -6.981077, 84.853247, 10999, 10645;
26.068965, 1.304213, 45.508507, 11000, 965;
0.388886, 10.237630, 16.094552, 11001, 2540;
69.198298, -9.623244, 91.674789, 11002, 8830;
101.249851, -1.762526, 126.411165, 11003, 4282;
162.412529, 4.415250, 189.994912, 11004, 3740;
110.670328, 1.824239, 136.489514, 11005, 9795;
161.838375, 19.887516, 205.745615, 11006, 4973;
2.139328, 3.784435, 21.391713, 11007, 7220;
150.222752, -1.211639, 176.265832, 11008, 834;
-2.803995, 19.618735, 16.886833, 11009, 304;
132.053120, 1.874584, 158.004032, 11010, 10092;
126.948865, -0.652088, 152.793170, 11011, 10521;
181.302796, -1.335530, 207.575037, 11012, 10978;
54.156773, -9.913473, 76.512274, 11013, 4309;
37.603030, -7.016217, 59.724136, 11014, 974;
91.566741, -1.397416, 116.569590, 11015, 4528;
182.662750, 1.858924, 209.425152, 11016, 3796;
23.544337, 18.146749, 9.550116, 11017, 1721;
144.511579, 0.811823, 170.488237, 11018, 6765;
19.685603, 19.814358, 5.968467, 11019, 598;
30.976514, -5.552609, 52.502204, 11020, 9850;
-0.706086, 14.338079, 15.160853, 11021, 8660;
84.241147, -0.806732, 109.088880, 11022, 6018;
167.943671, -1.742981, 194.171007, 11023, 10857;
118.046274, 1.468446, 143.912015, 11024, 5393;
73.080221, -8.268191, 95.479892, 11025, 9228;
45.083047, -7.728286, 67.193371, 11026, 7428;
166.703521, -1.842217, 193.001544, 11027, 10857;
18.522400, 17.985761, 4.523258, 11028, 6645;
39.072091, 1.191189, 73.914346, 11029, 3410;
160.785936, -7.037962, 192.932986, 11030, 10863;
24.307057, 0.890293, 43.794807, 11031, 3815;
-2.195005, 5.800498, 21.189740, 11032, 3912;
59.945337, -8.603334, 82.329704, 11033, 7486;
72.259792, 1.284968, 102.221101, 11034, 9748;
97.760966, -0.772099, 122.822211, 11035, 7289;
161.435406, 17.608653, 203.499303, 11036, 6712;
96.668258, 0.038142, 121.699737, 11037, 10815;
66.062914, -0.403529, 117.815538, 11038, 1474;
74.719108, -4.842984, 97.478524, 11039, 9428;
23.243159, 14.416743, 9.916045, 11040, 6230;
127.442159, -1.607577, 153.269087, 11041, 10756;
154.706026, -0.712929, 180.779045, 11042, 9124;
-9.378510, -0.949715, 31.622647, 11043, 9331;
1.898349, 13.292974, 12.985439, 11044, 9830;
-2.295118, 20.797254, 16.537129, 11045, 6165;
2.646699, 16.327395, 11.477510, 11046, 8828;
110.706723, 1.554886, 136.471581, 11047, 10955;
156.231006, 0.885207, 182.237723, 11048, 591;
16.532467, 19.231794, 2.816151, 11049, 0;
42.998154, -0.924346, 85.330324, 11050, 4859;
64.774443, -8.996986, 87.174783, 11051, 10688;
1.423365, 6.629364, 18.761814, 11052, 1450;
74.163255, -6.405322, 96.600599, 11053, 1643;
30.424913, -5.706021, 52.310366, 11054, 1133;
176.014280, 1.474485, 202.486902, 11055, 7167;
160.085011, 1.903875, 186.224365, 11056, 597;
3.392541, 6.961980, 18.133880, 11057, 7725;
-9.410571, 0.155089, 31.259013, 11058, 10286;
17.027025, 14.170989, 4.881520, 11059, 2783;
177.291055, 1.379421, 203.631519, 11060, 5415;
166.135558, -1.334358, 192.325635, 11061, 5787;
136.511033, -0.563069, 162.400480, 11062, 10149;
26.487317, -0.401741, 46.038749, 11063, 2385;
41.438435, -8.971645, 63.715540, 11064, 10640;
13.659026, 1.177576, 33.073134, 11065, 10638;
40.485452, 1.097305, 77.728270, 11066, 10494;
39.827209, -1.417000, 75.655723, 11067, 1684;
163.707252, 8.454689, 194.241988, 11068, 7350;
-2.907375, 21.369208, 17.244410, 11069, 9423;
39.111741, -8.207617, 61.277563, 11070, 6472;
66.582556, -8.682328, 88.969380, 11071, 6673;
-2.153793, 19.533423, 16.229864, 11072, 3175;
1.975604, -1.356953, 26.524194, 11073, 6205;
73.387349, -7.076173, 95.845831, 11074, 6617;
-3.499371, 18.200979, 17.503327, 11075, 10574;
101.473658, 0.663733, 126.555549, 11076, 491;
29.931650, -1.366743, 49.615756, 11077, 7219;
-1.944925, 14.873487, 16.251864, 11078, 2239;
101.243242, -0.198882, 126.281272, 11079, 1024;
-9.524381, 1.068712, 31.228454, 11080, 1567;
3.412176, 18.687348, 10.612270, 11081, 8328;
23.981354, 18.326273, 9.992126, 11082, 6821;
4.365587, 16.027952, 9.834662, 11083, 9430;
101.889255, -1.602670, 127.033598, 11084, 10328;
3.809724, 15.554172, 10.486058, 11085, 10187;
39.956622, -1.874298, 76.798172, 11086, 558;
161.434742, -0.804964, 187.469556, 11087, 1241;
121.238171, -0.161476, 146.922828, 11088, 2267;
72.617646, -5.878529, 95.112696, 11089, 10943;
105.842302, -1.435412, 130.990224, 11090, 8984;
41.864739, 0.546757, 82.011502, 11091, 8768;
3.823764, 15.730603, 10.429918, 11092, 3572;
76.403552, -1.271605, 101.075929, 11093, 8413;
-0.399668, 2.801002, 22.976963, 11094, 9831;
15.351767, 1.183772, 34.765884, 11095, 10638;
161.802176, 5.678956, 191.398295, 11096, 11004;
163.157219, -19.478133, 205.538437, 11097, 1987;
84.363371, -1.381857, 109.166056, 11098, 4809;
8.246267, 19.921842, 6.066742, 11099, 8408;
164.286692, -16.646414, 202.907911, 11100, 7179;
37.897926, -8.534867, 60.208429, 11101, 9783;
53.860539, -8.046964, 76.210921, 11102, 5628;
17.451953, 17.256852, 3.531168, 11103, 9026;
2.919032, 2.348191, 22.765366, 11104, 5763;
59.476164, -1.535652, 135.957576, 11105, 9152;
163.965338, 2.174336, 190.115088, 11106, 5731;
27.262369, 1.331968, 46.698319, 11107, 965;
174.199748, 0.470664, 200.370277, 11108, 1629;
162.392278, -15.394235, 201.393407, 11109, 8458;
16.490876, 1.088587, 35.905914, 11110, 9684;
120.589247, 0.539636, 146.254941, 11111, 10343;
48.316197, -8.662100, 70.559680, 11112, 3008;
2.071822, 19.106116, 11.982199, 11113, 5296;
58.030850, 1.589777, 133.113108, 11114, 590;
189.016386, 1.401395, 215.712390, 11115, 10866;
29.267832, -5.875605, 52.120738, 11116, 9305;
29.922636, -1.629566, 49.687456, 11117, 206;
164.130497, 15.455027, 201.600531, 11118, 9080;
162.059273, 0.899104, 188.066573, 11119, 10359;
-3.432499, 16.923064, 17.468679, 11120, 1089;
2.169332, 18.954122, 11.872100, 11121, 7469;
160.793284, 7.141898, 193.143551, 11122, 8918;
44.116278, -7.694422, 66.213153, 11123, 5761;
160.574032, -5.401633, 191.076430, 11124, 1236;
119.939549, 0.752037, 145.620605, 11125, 5279;
