path_nbr, x, y, cost, index, parent_index;
9, 37.923666, -0.047849, 37.954825, 9965, 11918;
9, 39.626081, -0.074464, 39.662236, 11612, 9965;
9, 40.597898, -0.084585, 40.634106, 7906, 11612;
9, 42.394907, -0.120300, 42.431893, 10215, 7906;
9, 43.723813, -0.139344, 43.760936, 9229, 10215;
9, 45.562720, -0.095528, 45.600364, 10894, 9229;
9, 47.306149, -0.193695, 47.346555, 6343, 10894;
9, 49.278321, -0.352680, 49.325125, 13135, 6343;
9, 50.935318, -0.357355, 50.982129, 11880, 13135;
9, 52.574587, -0.386196, 52.622588, 12471, 11880;
9, 53.282146, -0.467014, 53.334748, 10568, 12471;
9, 54.831560, -0.529227, 54.888014, 11530, 10568;
9, 56.473441, -0.572085, 56.530454, 8731, 11530;
9, 58.301256, -0.534216, 58.358660, 11671, 8731;
9, 59.774184, -0.449315, 59.834033, 12737, 11671;
9, 61.489111, -0.446484, 61.548963, 91, 12737;
9, 61.904923, -0.473530, 61.965654, 13475, 91;
9, 63.704259, -0.336178, 63.770224, 13253, 13475;
9, 65.690766, -0.453385, 65.765537, 4641, 13253;
9, 67.162026, -0.512434, 67.237982, 13863, 4641;
9, 69.159755, -0.521032, 69.235729, 13609, 13863;
9, 71.019901, -0.461744, 71.106774, 13641, 13609;
9, 72.369347, -0.602515, 72.463543, 5665, 13641;
9, 74.326509, -0.627816, 74.426782, 13424, 5665;
9, 75.175674, -0.672868, 75.277142, 13516, 13424;
9, 77.151017, -0.571441, 77.255086, 578, 13516;
9, 78.624711, -0.439567, 78.734669, 13578, 578;
9, 80.617327, -0.376986, 80.728268, 980, 13578;
9, 82.311642, -0.307434, 82.424009, 13839, 980;
9, 84.003949, 0.057091, 84.155131, 11915, 13839;
9, 85.486722, 0.065382, 85.645314, 8130, 11915;
9, 87.051450, 0.038719, 87.210269, 13556, 8130;
9, 88.948804, 0.159412, 89.111458, 11908, 13556;
9, 89.915163, 0.163050, 90.077824, 13770, 11908;
9, 91.893685, 0.163106, 92.056346, 5725, 13770;
9, 93.683343, 0.297430, 93.851038, 13903, 5725;
9, 95.133903, 0.340825, 95.302246, 13006, 13903;
9, 96.856912, 0.369137, 97.053729, 9661, 13006;
9, 97.923506, 0.420690, 98.121567, 13291, 9661;
9, 99.485922, 0.410858, 99.684014, 7300, 13291;
9, 100.768860, 0.480948, 100.968866, 13354, 7300;
9, 102.105998, 0.477010, 102.306009, 6570, 13354;
9, 103.760507, 0.488319, 103.960557, 13357, 6570;
9, 105.552202, 0.342278, 105.758194, 7027, 13357;
9, 107.244197, 0.109067, 107.466185, 13414, 7027;
9, 108.789977, 0.090171, 109.012081, 13510, 13414;
9, 110.756783, -0.003862, 110.981133, 13441, 13510;
9, 112.387109, -0.192864, 112.623740, 8829, 13441;
9, 113.934221, -0.378915, 114.181999, 13955, 8829;
9, 115.914489, -0.289006, 116.164307, 12557, 13955;
9, 117.378928, -0.473741, 117.680910, 8862, 12557;
9, 118.760080, -0.634778, 119.071418, 13551, 8862;
9, 120.590525, -0.588638, 120.902445, 2351, 13551;
9, 122.125324, -0.613173, 122.437440, 13763, 2351;
9, 123.972380, -0.794018, 124.293328, 13272, 13763;
9, 125.114713, -0.786274, 125.460690, 3302, 13272;
9, 126.808226, -0.810409, 127.154374, 13861, 3302;
9, 128.021753, -0.617791, 128.383093, 13429, 13861;
9, 129.963216, -0.625866, 130.327928, 3568, 13429;
9, 130.861815, -0.616005, 131.226581, 13730, 3568;
9, 132.652612, -0.496580, 133.021356, 7482, 13730;
9, 134.297845, -0.431726, 134.699518, 13241, 7482;
9, 136.134519, -0.484053, 136.536937, 9566, 13241;
9, 138.100530, -0.410188, 138.504335, 13552, 9566;
9, 139.649039, -0.422578, 140.052894, 10976, 13552;
9, 141.245556, -0.420925, 141.649411, 13618, 10976;
9, 143.047223, -0.267765, 143.457576, 5245, 13618;
9, 144.959770, -0.669689, 145.411900, 13800, 5245;
9, 146.820334, -0.878297, 147.284122, 11077, 13800;
9, 148.755259, -1.202220, 149.245973, 13913, 11077;
9, 149.557192, -1.038952, 150.064358, 10284, 13913;
9, 151.135546, -1.002756, 151.650121, 13242, 10284;
9, 152.505031, -0.959970, 153.020275, 9216, 13242;
9, 153.761639, -0.961203, 154.276883, 13831, 9216;
9, 155.434720, -1.054527, 155.952565, 2540, 13831;
9, 157.177596, -1.134297, 157.708444, 13761, 2540;
9, 158.942179, -1.155234, 159.473152, 6912, 13761;
9, 160.652380, -1.213943, 161.184359, 13782, 6912;
9, 162.576316, -1.174302, 163.108704, 13715, 13782;
9, 164.301385, -1.369047, 164.874859, 13196, 13715;
9, 165.213546, -1.314049, 165.807807, 13202, 13196;
9, 167.055439, -1.119194, 167.659978, 9027, 13202;
9, 168.872751, -1.077077, 169.477779, 13922, 9027;
9, 170.206620, -0.980332, 170.815151, 7345, 13922;
9, 171.867935, -0.725681, 172.511631, 13398, 7345;
9, 173.676523, -0.594755, 174.324953, 13918, 13398;
9, 174.471830, -0.541334, 175.122052, 13421, 13918;
9, 176.305167, -0.300215, 176.971239, 767, 13421;
9, 178.068900, -0.152139, 178.741177, 13573, 767;
9, 179.062203, -0.126724, 179.734805, 13971, 13573;
